Y,X,DATE,CATEGORY
26.02623956,121.0695495,07_19,boat
26.33736533,121.0734572,07_19,boat
26.2067273,121.0744748,07_19,boat
25.98455457,121.0783622,07_19,boat
26.33552213,121.0883159,07_19,boat
26.34569629,121.0892072,07_19,boat
26.46512362,121.0968831,07_19,boat
25.21746338,121.1444372,07_19,boat
25.27450591,121.1615937,07_19,boat
26.25645184,121.1695408,07_19,boat
25.11009486,121.1698079,07_19,boat
25.11952268,121.1748712,07_19,boat
25.14046016,121.1769575,07_19,boat
25.91801941,121.2048681,07_19,boat
25.91444637,121.2048614,07_19,boat
25.1523253,121.2052111,07_19,boat
26.24902451,121.2110739,07_19,boat
25.16766305,121.2214008,07_19,boat
25.1886627,121.2234497,07_19,boat
25.61779571,121.2246603,07_19,boat
25.40755992,121.2264213,07_19,boat
25.56577209,121.2271501,07_19,boat
25.72384485,121.2288368,07_19,boat
26.34748172,121.2325374,07_19,boat
25.53390796,121.2350547,07_19,boat
25.24780659,121.235367,07_19,boat
25.92815083,121.243274,07_19,boat
25.58912407,121.2536983,07_19,boat
26.1236621,121.2583365,07_19,boat
25.15463932,121.2594999,07_19,boat
25.15270218,121.2724694,07_19,boat
25.17940322,121.2796133,07_19,boat
25.16636009,121.280662,07_19,boat
25.70702141,121.2805128,07_19,boat
25.96002162,121.2945429,07_19,boat
25.92400701,121.3062645,07_19,boat
25.20848445,121.307927,07_19,boat
25.20584529,121.30855,07_19,boat
25.72583404,121.3123289,07_19,boat
25.56801533,121.336883,07_19,boat
25.15870495,121.3567104,07_19,boat
25.15597326,121.3581988,07_19,boat
25.15589927,121.3608124,07_19,boat
25.16742906,121.3659866,07_19,boat
25.18076932,121.3665741,07_19,boat
25.1578265,121.3666307,07_19,boat
25.37844294,121.3684794,07_19,boat
25.22197312,121.3709495,07_19,boat
25.15701816,121.3711454,07_19,boat
25.33989539,121.3723014,07_19,boat
25.5706469,121.3871759,07_19,boat
25.98732598,121.393279,07_19,boat
25.98413626,121.3934891,07_19,boat
25.58658157,121.4136545,07_19,boat
26.208466,121.4187812,07_19,boat
26.20511312,121.4190104,07_19,boat
25.36360276,121.4314481,07_19,boat
26.19349824,121.4432033,07_19,boat
25.62986681,121.4562357,07_19,boat
25.85695809,121.4653084,07_19,boat
25.96166781,121.4772406,07_19,boat
25.91158523,121.4868022,07_19,boat
25.9808832,121.5162399,07_19,boat
26.26512487,121.5725022,07_19,boat
25.48311217,121.5736105,07_19,boat
26.36594343,121.576416,07_19,boat
26.47627448,121.5771037,07_19,boat
25.55582543,121.5801686,07_19,boat
25.34049499,121.598751,07_19,boat
26.44472188,121.6001855,07_19,boat
26.28153578,121.6015131,07_19,boat
25.61514768,121.6237342,07_19,boat
25.91419701,121.6278182,07_19,boat
25.37690211,121.6352473,07_19,boat
26.14434898,121.635501,07_19,boat
25.48796639,121.6557263,07_19,boat
26.32364116,121.6561118,07_19,boat
26.42227011,121.6703329,07_19,boat
26.50609754,121.6879823,07_19,boat
26.50325873,121.6884341,07_19,boat
25.58478324,121.6887358,07_19,boat
26.27405411,121.6921792,07_19,boat
25.70927115,121.6954314,07_19,boat
25.34575718,121.6985712,07_19,boat
25.20605127,121.699335,07_19,boat
25.7786243,121.7118224,07_19,boat
25.52874871,121.7201919,07_19,boat
25.5251486,121.7216718,07_19,boat
25.65781116,121.730834,07_19,boat
25.50456539,121.7350427,07_19,boat
25.53671477,121.7361899,07_19,boat
25.52260124,121.7374052,07_19,boat
25.53161733,121.7386793,07_19,boat
25.52850018,121.7428924,07_19,boat
25.57196816,121.7430017,07_19,boat
25.50688072,121.7502462,07_19,boat
25.48947137,121.752717,07_19,boat
25.44362761,121.7571164,07_19,boat
25.47238822,121.7748509,07_19,boat
25.43269249,121.7769157,07_19,boat
25.50649145,121.7811531,07_19,boat
25.41770368,121.7933798,07_19,boat
26.41060981,121.8080644,07_19,boat
25.62448653,121.8092071,07_19,boat
25.37405316,121.8149722,07_19,boat
25.75712313,121.8168766,07_19,boat
25.37950933,121.8189922,07_19,boat
25.20251466,121.8368543,07_19,boat
25.57209841,121.8422867,07_19,boat
25.60482833,121.8489515,07_19,boat
25.96751146,121.9133339,07_19,boat
25.76153709,121.9217993,07_19,boat
25.91313127,121.946452,07_19,boat
25.4793415,121.9509298,07_19,boat
25.07340227,122.0033559,07_19,boat
